checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target_label
<0,1.2525737273156552,critical/other existing credit,education,1.699110076818872,<100,1<=X<4,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,no known property,-0.9275465787730462,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
0<=X<200,0.5058582510063954,no credits/all paid,business,1.788784249820918,<100,>=7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,no known property,0.5676451374361124,none,for free,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,2.2481943623946683,existing paid,business,0.22781564151652628,no known savings,1<=X<4,0.9184771676276685,male div/sep,none,-0.7659772668958666,real estate,0.21583532185748686,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,critical/other existing credit,education,0.10411490484571956,no known savings,<1,-0.8701833340815202,male single,none,-1.6724592395536968,life insurance,0.12788286796283044,none,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,1,1
<0,-0.738667542842371,existing paid,radio/tv,-0.5640108505252565,500<=X<1000,>=7,0.024146916773074168,male mar/wid,none,-1.6724592395536968,real estate,-0.048022039826482336,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-1.2364778603818776,critical/other existing credit,new car,-0.6770782860495755,<100,<1,-0.8701833340815202,male single,none,1.0469866784197936,real estate,0.3917402296467996,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,0,1
no checking,-0.9875727016121243,critical/other existing credit,education,-0.827716718958151,500<=X<1000,>=7,0.9184771676276685,male single,none,-0.7659772668958666,car,1.4471696763826765,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
<0,0.7547634097761486,existing paid,radio/tv,-0.2655695316805022,<100,>=7,-1.7645135849361147,male single,guarantor,0.1405047057619635,life insurance,0.3037877757521432,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
0<=X<200,-0.738667542842371,existing paid,furniture/equipment,-0.09012006276345544,<100,<1,0.024146916773074168,female div/dep/mar,none,-1.6724592395536968,real estate,-0.13597449372113873,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,1
0<=X<200,-0.2408572253028645,critical/other existing credit,furniture/equipment,1.4541897070781058,<100,unemployed,0.9184771676276685,male single,none,1.0469866784197936,life insurance,0.3917402296467996,stores,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
>=200,-1.2364778603818776,critical/other existing credit,education,-0.7883735047161466,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,life insurance,1.2712647685933636,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,-1.2364778603818776,all paid,new car,-0.829488935815899,100<=X<500,<1,-1.7645135849361147,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.3118794015104515,stores,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
<0,-0.738667542842371,existing paid,furniture/equipment,1.628221402508954,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,1.5351221302773328,none,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
>=200,0.2569530922366421,existing paid,furniture/equipment,-0.1344254842071541,<100,>=7,0.024146916773074168,male div/sep,none,1.0469866784197936,no known property,1.35921722248802,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,1.999289203624915,no credits/all paid,business,3.028627163501382,<100,>=7,-0.8701833340815202,male single,none,1.0469866784197936,car,-0.5757367631944207,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
0<=X<200,0.2569530922366421,existing paid,furniture/equipment,0.27850104364811756,<100,4<=X<7,0.024146916773074168,male div/sep,none,0.1405047057619635,car,0.6555975913307688,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
no checking,0.008047933466888799,existing paid,business,-0.6022907346526122,>=1000,>=7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,real estate,0.03993041406817406,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,-0.4897623840726178,critical/other existing credit,radio/tv,-0.6146962526568478,no known savings,>=7,0.9184771676276685,male single,guarantor,1.0469866784197936,real estate,1.2712647685933636,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,critical/other existing credit,education,-0.4165624079606273,<100,4<=X<7,-0.8701833340815202,male single,none,0.1405047057619635,real estate,1.1833123146987072,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
no checking,-0.2408572253028645,existing paid,repairs,-0.4707922438077145,<100,<1,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,real estate,-1.103451486562359,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.4897623840726178,existing paid,used car,0.49116706657787124,<100,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,car,-0.4877843092997643,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.4897623840726178,existing paid,domestic appliance,-0.7121681798329849,500<=X<1000,4<=X<7,0.9184771676276685,male single,none,0.1405047057619635,life insurance,0.03993041406817406,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.4897623840726178,critical/other existing credit,radio/tv,-0.1925541971412868,no known savings,4<=X<7,0.9184771676276685,male single,guarantor,-0.7659772668958666,real estate,-0.048022039826482336,bank,own,2.7590838217047033,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.9875727016121243,existing paid,radio/tv,-0.5675552842407524,<100,<1,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-1.1914039404570154,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
<0,0.2569530922366421,existing paid,radio/tv,-0.31448271695434554,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,2.502599123118553,bank,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.6556991565857866,existing paid,radio/tv,-0.6600650042151952,100<=X<500,unemployed,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,real estate,2.502599123118553,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-0.9875727016121243,critical/other existing credit,repairs,-0.7029526521726955,100<=X<500,>=7,0.024146916773074168,male single,guarantor,1.0469866784197936,real estate,1.0953598608040507,none,own,1.0270789116578085,skilled,2.3348689263480744,nan,0,1
no checking,0.2569530922366421,delayed previously,used car,0.4989648207519622,<100,4<=X<7,0.024146916773074168,male single,none,0.1405047057619635,car,-0.048022039826482336,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,1.0,1,1
no checking,0.008047933466888799,existing paid,used car,0.7006430991636786,no known savings,1<=X<4,-1.7645135849361147,male single,none,0.1405047057619635,car,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-1.2364778603818776,critical/other existing credit,new car,-0.9234164292765402,>=1000,4<=X<7,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,real estate,0.3037877757521432,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,1.0,1,1
no checking,2.2481943623946683,existing paid,business,0.5574479770576445,<100,unemployed,0.024146916773074168,male single,none,-0.7659772668958666,car,-0.22392694761579512,bank,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,0.2569530922366421,existing paid,new car,-0.36020591188424256,no known savings,<1,0.9184771676276685,male single,none,-1.6724592395536968,life insurance,1.6230745841719891,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.738667542842371,existing paid,radio/tv,1.1330640124541778,no known savings,unemployed,-0.8701833340815202,male single,none,-1.6724592395536968,no known property,1.4471696763826765,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
0<=X<200,-0.738667542842371,existing paid,new car,-0.916682005217098,<100,4<=X<7,-0.8701833340815202,male mar/wid,none,0.1405047057619635,car,-0.9275465787730462,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,existing paid,radio/tv,-0.020649161939735913,500<=X<1000,<1,-1.7645135849361147,male mar/wid,none,0.1405047057619635,real estate,-0.9275465787730462,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,radio/tv,-0.6161140261430461,<100,<1,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,car,0.21583532185748686,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
>=200,-0.4897623840726178,existing paid,business,-0.20708637537481994,<100,4<=X<7,-0.8701833340815202,male single,none,1.0469866784197936,life insurance,-0.8395941248783899,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.738667542842371,existing paid,radio/tv,-0.9379486075100734,<100,<1,0.9184771676276685,male mar/wid,guarantor,-1.6724592395536968,real estate,-0.8395941248783899,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,0.7547634097761486,critical/other existing credit,new car,0.34655417098563873,<100,unemployed,0.9184771676276685,male mar/wid,none,-0.7659772668958666,car,-0.6636892170890771,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,0
0<=X<200,0.2569530922366421,existing paid,radio/tv,-0.06353680989723623,100<=X<500,<1,0.024146916773074168,male mar/wid,none,-0.7659772668958666,car,-1.1914039404570154,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
no checking,-1.2364778603818776,critical/other existing credit,radio/tv,-0.6086707153405048,<100,4<=X<7,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,car,-1.0154990326677027,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,0.7547634097761486,existing paid,radio/tv,-0.09933559042374476,no known savings,>=7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,-0.9275465787730462,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.738667542842371,critical/other existing credit,new car,-0.3208626976422382,500<=X<1000,4<=X<7,0.024146916773074168,male div/sep,none,0.1405047057619635,car,0.03993041406817406,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,critical/other existing credit,business,-0.6590016741005464,<100,1<=X<4,0.9184771676276685,female div/dep/mar,guarantor,-0.7659772668958666,real estate,-0.5757367631944207,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,-0.2408572253028645,existing paid,radio/tv,-0.8525277549666223,<100,1<=X<4,0.9184771676276685,male mar/wid,guarantor,-0.7659772668958666,real estate,-0.9275465787730462,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.4897623840726178,delayed previously,furniture/equipment,-0.8192100780409609,>=1000,4<=X<7,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,life insurance,-0.4877843092997643,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.2408572253028645,existing paid,business,0.41389841158006074,<100,>=7,-1.7645135849361147,male single,co applicant,-1.6724592395536968,real estate,-0.22392694761579512,bank,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,1.2525737273156552,delayed previously,business,2.2332562377441034,<100,<1,-1.7645135849361147,male div/sep,none,-1.6724592395536968,car,-0.6636892170890771,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,existing paid,radio/tv,-0.03199134982932277,<100,<1,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,life insurance,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
>=200,-0.738667542842371,existing paid,radio/tv,-0.49276773284378905,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,0.7435500452254252,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,1
0<=X<200,1.2525737273156552,delayed previously,new car,1.7065533876214134,100<=X<500,>=7,-0.8701833340815202,male single,none,1.0469866784197936,car,0.5676451374361124,none,own,4.491088731751598,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
0<=X<200,-0.738667542842371,existing paid,furniture/equipment,-0.47823555461025585,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,0.12788286796283044,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,existing paid,business,-0.48142554495420214,>=1000,<1,0.024146916773074168,male mar/wid,none,0.1405047057619635,real estate,0.03993041406817406,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.738667542842371,existing paid,new car,0.9948310975498378,<100,4<=X<7,-0.8701833340815202,male single,none,-0.7659772668958666,car,-0.3118794015104515,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,new car,0.17216803218324073,<100,>=7,0.9184771676276685,female div/dep/mar,co applicant,1.0469866784197936,no known property,2.3266942153292405,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,1.2525737273156552,all paid,domestic appliance,0.2547533377542951,no known savings,<1,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,no known property,-0.5757367631944207,bank,own,-0.7049259983890862,unemp/unskilled non res,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,used car,-0.014978067994942484,no known savings,unemployed,-0.8701833340815202,male single,none,1.0469866784197936,no known property,0.21583532185748686,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,existing paid,new car,-0.14612211546829057,no known savings,unemployed,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.21583532185748686,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.738667542842371,existing paid,new car,-0.8904531957224283,<100,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,real estate,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-1.2364778603818776,critical/other existing credit,radio/tv,-0.7210292641217246,100<=X<500,1<=X<4,-1.7645135849361147,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.008047933466888799,critical/other existing credit,furniture/equipment,-0.18652865982494377,>=1000,4<=X<7,0.024146916773074168,male single,none,-0.7659772668958666,car,-0.3118794015104515,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.4897623840726178,critical/other existing credit,new car,0.6286910947391119,no known savings,>=7,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,car,2.0628368536452713,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-1.0705410878687087,existing paid,business,-0.8379955767330891,<100,<1,0.024146916773074168,male mar/wid,none,-0.7659772668958666,real estate,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,2.2481943623946683,all paid,business,1.564421595630028,<100,4<=X<7,-0.8701833340815202,female div/dep/mar,guarantor,1.0469866784197936,car,0.12788286796283044,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,critical/other existing credit,furniture/equipment,0.17925689961423252,>=1000,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,real estate,1.2712647685933636,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,0.008047933466888799,all paid,new car,-0.575707481786393,no known savings,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,0.3917402296467996,none,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,1,0
>=200,-0.738667542842371,existing paid,furniture/equipment,-0.637026185064472,<100,<1,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.22392694761579512,bank,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,2.2481943623946683,no credits/all paid,used car,0.4727360112572926,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,no known property,-1.0154990326677027,none,for free,1.0270789116578085,skilled,2.3348689263480744,nan,1,0
0<=X<200,0.5058582510063954,existing paid,business,0.22817008488807586,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,0.03993041406817406,none,own,-0.7049259983890862,skilled,2.3348689263480744,1.0,1,0
<0,-0.738667542842371,existing paid,furniture/equipment,-0.7050793124019931,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,-1.3673088482463283,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,0.7547634097761486,existing paid,furniture/equipment,1.091239694611326,no known savings,>=7,0.9184771676276685,male single,none,1.0469866784197936,life insurance,-0.3998318554051079,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,0.2569530922366421,existing paid,new car,-0.8351600297606924,no known savings,>=7,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-0.5757367631944207,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.9046043153555399,existing paid,furniture/equipment,-0.6203673466016413,<100,1<=X<4,0.9184771676276685,male div/sep,none,-0.7659772668958666,car,-0.3998318554051079,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-1.319446246638462,existing paid,business,0.0626450303744176,<100,4<=X<7,-1.7645135849361147,male single,none,1.0469866784197936,real estate,3.382123662065117,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,0.2569530922366421,critical/other existing credit,business,-0.4736277907801112,<100,>=7,0.9184771676276685,male div/sep,none,1.0469866784197936,real estate,-0.3998318554051079,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
<0,2.2481943623946683,critical/other existing credit,used car,1.0845052705518838,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.919454953014738,none,for free,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,0.7547634097761486,no credits/all paid,business,0.357541915503676,100<=X<500,1<=X<4,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,-0.8395941248783899,none,rent,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-1.2364778603818776,existing paid,radio/tv,-0.5941385371069716,<100,4<=X<7,0.024146916773074168,male single,none,-0.7659772668958666,life insurance,1.35921722248802,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
0<=X<200,-0.2408572253028645,existing paid,furniture/equipment,-0.09579115670824888,<100,4<=X<7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,real estate,0.3917402296467996,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,1.999289203624915,existing paid,radio/tv,-0.5055276942195742,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,no known property,-1.103451486562359,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
no checking,2.2481943623946683,critical/other existing credit,education,1.0061732854394247,<100,1<=X<4,-1.7645135849361147,male single,none,0.1405047057619635,no known property,-0.3998318554051079,bank,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,1.2525737273156552,delayed previously,education,1.2815757851334557,<100,1<=X<4,0.9184771676276685,male single,none,0.1405047057619635,life insurance,-0.5757367631944207,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
no checking,-0.738667542842371,existing paid,furniture/equipment,-0.5441620217184795,<100,4<=X<7,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,real estate,-0.3998318554051079,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,furniture/equipment,0.1803202297288813,<100,<1,0.024146916773074168,male div/sep,none,-0.7659772668958666,car,-0.048022039826482336,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.5727307703292022,existing paid,new car,2.0227168750436473,<100,>=7,-1.7645135849361147,male div/sep,none,1.0469866784197936,life insurance,0.8315024991200816,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,0,0
no checking,-0.2408572253028645,existing paid,radio/tv,-1.0060017348475945,<100,unemployed,0.024146916773074168,female div/dep/mar,co applicant,1.0469866784197936,real estate,-1.1914039404570154,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,1.003668568545902,delayed previously,business,-0.17979423576550158,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,-0.8395941248783899,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
no checking,0.2569530922366421,existing paid,radio/tv,0.9469812423906432,no known savings,<1,-1.7645135849361147,female div/dep/mar,none,-1.6724592395536968,car,0.7435500452254252,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
no checking,0.5058582510063954,delayed previously,used car,1.893345044428047,>=1000,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,car,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,1.7503840448551617,delayed previously,radio/tv,0.38944181894313906,<100,4<=X<7,0.024146916773074168,male single,none,-0.7659772668958666,life insurance,-0.8395941248783899,bank,own,1.0270789116578085,skilled,2.3348689263480744,1.0,1,0
0<=X<200,-0.738667542842371,existing paid,new car,-0.86316105611311,100<=X<500,<1,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,life insurance,-1.103451486562359,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,existing paid,used car,1.0781252898639913,no known savings,>=7,0.024146916773074168,male single,none,1.0469866784197936,car,0.479692683541456,none,own,-0.7049259983890862,high qualif/self emp/mgmt,2.3348689263480744,1.0,1,1
no checking,-0.9875727016121243,existing paid,furniture/equipment,-0.6940915678839559,<100,>=7,-1.7645135849361147,male single,none,1.0469866784197936,car,-1.3673088482463283,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,radio/tv,-0.3662314492005856,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-1.6724592395536968,car,-0.9275465787730462,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,0.2569530922366421,all paid,radio/tv,-0.6115062623129015,<100,4<=X<7,0.9184771676276685,male single,guarantor,1.0469866784197936,car,-1.0154990326677027,bank,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.2408572253028645,critical/other existing credit,new car,-0.7951079287755888,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,real estate,0.03993041406817406,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,critical/other existing credit,radio/tv,-0.5728719348139962,<100,>=7,-0.8701833340815202,male single,none,1.0469866784197936,real estate,2.4146466692238966,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,1.0,1,1
no checking,-1.4024146328950464,critical/other existing credit,new car,-0.6437606091239141,<100,4<=X<7,-0.8701833340815202,male single,none,-1.6724592395536968,real estate,0.5676451374361124,none,own,2.7590838217047033,unskilled resident,2.3348689263480744,nan,1,1
<0,-0.4897623840726178,existing paid,new car,-0.5494786722917233,<100,<1,-0.8701833340815202,male single,none,0.1405047057619635,real estate,0.03993041406817406,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,0.2569530922366421,all paid,new car,-0.7366247724699065,<100,unemployed,-1.7645135849361147,female div/dep/mar,co applicant,1.0469866784197936,no known property,-0.5757367631944207,none,rent,1.0270789116578085,unemp/unskilled non res,-0.4282895663715403,nan,1,0
>=200,-0.738667542842371,all paid,radio/tv,-1.0145083757647846,>=1000,1<=X<4,0.024146916773074168,female div/dep/mar,none,0.1405047057619635,real estate,0.5676451374361124,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,1.2525737273156552,critical/other existing credit,furniture/equipment,1.0483520466538259,<100,<1,0.9184771676276685,female div/dep/mar,co applicant,1.0469866784197936,no known property,-1.103451486562359,none,rent,1.0270789116578085,unskilled resident,-0.4282895663715403,1.0,1,0
no checking,0.2569530922366421,existing paid,radio/tv,-0.7064970858881915,<100,>=7,0.9184771676276685,male single,none,-1.6724592395536968,real estate,0.03993041406817406,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,-0.2408572253028645,critical/other existing credit,radio/tv,-0.7702968927671175,<100,unemployed,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,2.5905515770132093,none,own,1.0270789116578085,unemp/unskilled non res,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,critical/other existing credit,radio/tv,-0.2457207028737252,>=1000,>=7,-0.8701833340815202,male single,none,-0.7659772668958666,car,-0.13597449372113873,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-1.2364778603818776,existing paid,new car,-0.9248342027627385,<100,<1,0.024146916773074168,male single,none,1.0469866784197936,real estate,0.479692683541456,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,1.0,1,1
<0,-0.2408572253028645,all paid,furniture/equipment,-0.6090251587120543,<100,1<=X<4,0.9184771676276685,male single,none,0.1405047057619635,car,0.7435500452254252,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-1.2364778603818776,existing paid,radio/tv,-0.9879251228985655,<100,4<=X<7,0.024146916773074168,male mar/wid,guarantor,0.1405047057619635,real estate,-0.6636892170890771,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,0.2569530922366421,critical/other existing credit,radio/tv,-0.7231559243510222,>=1000,>=7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,life insurance,1.8869319458559584,none,rent,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,1.999289203624915,existing paid,radio/tv,-0.08515785556176118,100<=X<500,1<=X<4,0.9184771676276685,male single,guarantor,1.0469866784197936,life insurance,-1.279356394351672,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.9875727016121243,existing paid,furniture/equipment,-0.8340966996460436,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.4877843092997643,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.9875727016121243,existing paid,radio/tv,-0.20354194165932407,<100,1<=X<4,-1.7645135849361147,male single,none,-0.7659772668958666,real estate,-0.3118794015104515,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
no checking,0.2569530922366421,existing paid,radio/tv,-0.058929046067091574,no known savings,<1,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.9275465787730462,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,critical/other existing credit,radio/tv,-0.6221395634593891,>=1000,1<=X<4,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,real estate,0.6555975913307688,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
